id,timestamp,weight_kg,t_o,t,h,p
3537,"2026-05-01 00:32:38",41.5176,0.8,35.2,52.0,1000.6
3538,"2026-05-01 00:37:38",41.5175,0.8,35.2,53.0,1000.5
3539,"2026-05-01 00:42:38",41.518,0.8,35.2,50.0,1000.5
3540,"2026-05-01 00:47:38",41.5172,0.9,35.1,51.0,1000.5
3541,"2026-05-01 00:52:38",41.5155,0.6,35.2,52.0,1000.5
3542,"2026-05-01 00:57:38",41.5154,1.1,35.2,55.0,1000.5
3543,"2026-05-01 01:02:38",41.5156,1.2,35.1,52.0,1000.4
3544,"2026-05-01 01:07:38",41.5139,0.8,35.1,51.0,1000.4
3545,"2026-05-01 01:12:38",41.5139,0.7,35.2,52.0,1000.4
3546,"2026-05-01 01:17:38",41.5113,0.8,35.2,46.0,1000.4
3547,"2026-05-01 01:22:38",41.5119,1.2,35.2,49.0,1000.4
3548,"2026-05-01 01:27:38",41.5131,1.3,35.1,45.0,1000.4
3549,"2026-05-01 01:32:38",41.5138,1.4,35.1,54.0,1000.5
3550,"2026-05-01 01:37:38",41.5145,1.4,35.1,54.0,1000.4
3551,"2026-05-01 01:42:38",41.5149,1.3,35.2,54.0,1000.4
3552,"2026-05-01 01:47:38",41.5147,1.3,35.2,51.0,1000.5
3553,"2026-05-01 01:52:38",41.5148,1.2,35.2,50.0,1000.5
3554,"2026-05-01 01:57:38",41.5162,1.2,35.2,52.0,1000.4
3555,"2026-05-01 02:02:38",41.5124,1.4,35.1,50.0,1000.3
3556,"2026-05-01 02:07:38",41.5158,1.5,35.2,48.0,1000.3
3557,"2026-05-01 02:12:38",41.516,1.6,35.2,55.0,1000.4
3558,"2026-05-01 02:17:38",41.5163,1.2,35.1,50.0,1000.4
3559,"2026-05-01 02:22:38",41.5152,1.0,35.1,48.0,1000.5
3560,"2026-05-01 02:27:38",41.5151,1.1,35.1,56.0,1000.5
3561,"2026-05-01 02:32:38",41.5146,1.1,35.1,51.0,1000.4
3562,"2026-05-01 02:37:38",41.5157,1.4,35.2,54.0,1000.5
3563,"2026-05-01 02:42:38",41.5152,1.2,35.2,53.0,1000.5
3564,"2026-05-01 02:47:38",41.5142,0.9,35.2,50.0,1000.5
3565,"2026-05-01 02:52:38",41.5139,0.9,35.2,52.0,1000.5
3566,"2026-05-01 02:57:38",41.5139,1.2,35.2,51.0,1000.5
3567,"2026-05-01 03:02:38",41.5143,1.7,35.3,53.0,1000.5
3568,"2026-05-01 03:07:38",41.5156,1.9,35.3,48.0,1000.6
3569,"2026-05-01 03:12:38",41.5172,2.1,35.3,51.0,1000.6
3570,"2026-05-01 03:17:38",41.5187,2.1,35.3,48.0,1000.6
3571,"2026-05-01 03:22:38",41.5206,2.4,35.2,52.0,1000.6
3572,"2026-05-01 03:27:38",41.5224,2.4,35.3,52.0,1000.6
3573,"2026-05-01 03:32:38",41.5244,2.5,35.3,50.0,1000.6
3574,"2026-05-01 03:37:38",41.5254,2.6,35.2,54.0,1000.5
3575,"2026-05-01 03:42:38",41.5275,2.7,35.2,51.0,1000.5
3576,"2026-05-01 03:47:38",41.5285,2.7,35.2,52.0,1000.5
3577,"2026-05-01 03:52:38",41.5302,2.7,35.2,48.0,1000.5
3578,"2026-05-01 03:57:38",41.532,2.8,35.3,55.0,1000.4
3579,"2026-05-01 04:02:38",41.533,2.8,35.3,57.0,1000.4
3580,"2026-05-01 04:07:38",41.534,2.8,35.3,53.0,1000.3
3581,"2026-05-01 04:12:38",41.5356,2.8,35.3,53.0,1000.3
3582,"2026-05-01 04:17:38",41.536,2.9,35.3,53.0,1000.2
3583,"2026-05-01 04:22:38",41.5373,2.9,35.3,52.0,1000.2
3584,"2026-05-01 04:27:38",41.5378,2.8,35.3,57.0,1000.2
3585,"2026-05-01 04:32:38",41.5387,3.0,35.4,57.0,1000.2
3586,"2026-05-01 04:37:38",41.5393,2.9,35.3,53.0,1000.3
3587,"2026-05-01 04:42:38",41.5395,2.8,35.3,51.0,1000.3
3588,"2026-05-01 04:47:38",41.5394,2.7,35.2,51.0,1000.3
3589,"2026-05-01 04:52:38",41.5396,2.6,35.2,55.0,1000.2
3590,"2026-05-01 04:57:38",41.5404,2.6,35.2,49.0,1000.2
3591,"2026-05-01 05:02:38",41.5398,2.5,35.2,53.0,1000.3
3592,"2026-05-01 05:07:38",41.5401,2.4,35.3,55.0,1000.3
3593,"2026-05-01 05:12:38",41.5406,2.4,35.3,51.0,1000.3
3594,"2026-05-01 05:17:38",41.5418,2.4,35.3,54.0,1000.3
3595,"2026-05-01 05:22:38",41.5423,2.2,35.2,52.0,1000.3
3596,"2026-05-01 05:27:38",41.5412,2.1,35.2,53.0,1000.3
3597,"2026-05-01 05:32:38",41.5414,2.1,35.3,53.0,1000.3
3598,"2026-05-01 05:37:38",41.5414,2.4,35.2,49.0,1000.3
3599,"2026-05-01 05:42:38",41.5418,2.6,35.2,48.0,1000.2
3600,"2026-05-01 05:47:38",41.5429,2.8,35.3,51.0,1000.3
3601,"2026-05-01 05:52:38",41.5425,2.7,35.2,49.0,1000.3
3602,"2026-05-01 05:57:38",41.5438,2.8,35.3,53.0,1000.2
3603,"2026-05-01 06:02:38",41.5457,3.1,35.3,55.0,1000.3
3604,"2026-05-01 06:07:38",41.5465,3.1,35.3,57.0,1000.3
3605,"2026-05-01 06:12:38",41.5478,3.2,35.3,45.0,1000.3
3606,"2026-05-01 06:17:38",41.5487,3.7,35.2,52.0,1000.4
3607,"2026-05-01 06:22:38",41.552,4.1,35.2,48.0,1000.3
3608,"2026-05-01 06:27:37",41.5545,4.4,35.2,49.0,1000.3
3609,"2026-05-01 06:32:38",41.5563,4.5,35.2,49.0,1000.3
3610,"2026-05-01 06:37:38",41.5578,4.7,35.2,47.0,1000.3
3611,"2026-05-01 06:42:38",41.5579,4.9,35.3,53.0,1000.4
3612,"2026-05-01 06:47:38",41.5595,5.2,35.3,50.0,1000.4
3613,"2026-05-01 06:52:38",41.5603,5.6,35.2,52.0,1000.4
3614,"2026-05-01 06:57:38",41.5627,6.1,35.3,55.0,1000.4
3615,"2026-05-01 07:02:38",41.5656,6.4,35.2,47.0,1000.3
3616,"2026-05-01 07:07:38",41.5677,7.0,35.2,45.0,1000.4
3617,"2026-05-01 07:12:37",41.5698,7.1,35.3,51.0,1000.4
3618,"2026-05-01 07:17:38",41.5734,7.1,35.3,50.0,1000.5
3619,"2026-05-01 07:22:38",41.5751,7.6,35.4,56.0,1000.5
3620,"2026-05-01 07:27:38",41.5772,7.8,35.3,47.0,1000.5
3621,"2026-05-01 07:32:37",41.5793,8.2,35.2,45.0,1000.5
3622,"2026-05-01 07:37:38",41.5794,8.4,35.3,47.0,1000.4
3623,"2026-05-01 07:42:38",41.5812,8.9,35.3,55.0,1000.3
3624,"2026-05-01 07:47:38",41.5817,9.2,35.3,49.0,1000.3
3625,"2026-05-01 07:52:38",41.5831,9.8,35.3,51.0,1000.4
3626,"2026-05-01 07:57:38",41.5851,9.6,35.4,48.0,1000.4
3627,"2026-05-01 08:02:37",41.5839,9.5,35.3,50.0,1000.4
3628,"2026-05-01 08:07:38",41.5832,9.9,35.3,49.0,1000.5
3629,"2026-05-01 08:12:38",41.5822,10.4,35.4,46.0,1000.4
3630,"2026-05-01 08:17:38",41.5837,10.6,35.3,45.0,1000.4
3631,"2026-05-01 08:22:38",41.5834,11.1,35.3,51.0,1000.4
3632,"2026-05-01 08:27:37",41.5839,11.1,35.3,47.0,1000.4
3633,"2026-05-01 08:32:37",41.5839,11.5,35.4,48.0,1000.4
3634,"2026-05-01 08:37:38",41.5815,11.9,35.4,50.0,1000.3
3635,"2026-05-01 08:42:37",41.582,11.8,35.4,50.0,1000.3
3636,"2026-05-01 08:47:37",41.5689,11.7,35.5,47.0,1000.3
3637,"2026-05-01 08:52:38",41.5661,12.2,35.5,53.0,1000.3
3638,"2026-05-01 08:57:38",41.5612,13.1,35.5,51.0,1000.3
3639,"2026-05-01 09:02:37",41.5343,12.9,35.4,50.0,1000.3
3640,"2026-05-01 09:07:37",41.5113,13.2,35.5,49.0,1000.4
3641,"2026-05-01 09:12:38",41.5008,13.1,35.4,49.0,1000.4
3642,"2026-05-01 09:17:38",41.5031,13.2,35.5,52.0,1000.5
3643,"2026-05-01 09:22:37",41.4743,13.6,35.6,47.0,1000.5
3644,"2026-05-01 09:27:37",41.4526,13.8,35.6,48.0,1000.6
3645,"2026-05-01 09:32:38",41.4282,13.9,35.6,55.0,1000.6
3646,"2026-05-01 09:37:38",41.4076,13.7,35.7,49.0,1000.6
3647,"2026-05-01 09:42:37",41.4019,13.5,35.7,55.0,1000.7
3648,"2026-05-01 09:47:38",41.394,13.6,35.6,50.0,1000.6
3649,"2026-05-01 09:52:37",41.3594,13.6,35.6,40.0,1000.6
3650,"2026-05-01 09:57:37",41.327,13.6,35.7,50.0,1000.6
3651,"2026-05-01 10:02:38",41.2633,13.6,35.7,57.0,1000.6
3652,"2026-05-01 10:07:37",41.2155,13.8,35.7,55.0,1000.6
3653,"2026-05-01 10:12:38",41.147,14.5,35.8,59.0,1000.5
3654,"2026-05-01 10:17:38",41.0714,15.2,35.7,54.0,1000.5
3655,"2026-05-01 10:22:38",41.0152,15.4,35.8,56.0,1000.4
3656,"2026-05-01 10:27:38",40.9926,16.3,35.8,54.0,1000.3
3657,"2026-05-01 10:32:38",40.9821,16.4,35.9,58.0,1000.3
3658,"2026-05-01 10:37:37",40.9837,16.6,35.8,57.0,1000.4
3659,"2026-05-01 10:42:38",41.0007,17.4,35.8,55.0,1000.3
3660,"2026-05-01 10:47:38",41.0167,17.9,35.9,61.0,1000.2
3661,"2026-05-01 10:52:38",41.042,17.9,35.9,52.0,1000.1
3662,"2026-05-01 10:57:38",41.0644,17.4,35.9,60.0,1000.1
3663,"2026-05-01 11:02:37",41.1013,17.4,35.8,54.0,1000.1
3664,"2026-05-01 11:07:37",41.1384,17.8,35.8,57.0,1000.1
3665,"2026-05-01 11:12:38",41.1561,17.6,35.9,56.0,1000.0
3666,"2026-05-01 11:17:38",40.7881,17.8,35.8,54.0,999.9
3667,"2026-05-01 11:22:37",40.8021,17.6,35.8,58.0,999.9
3668,"2026-05-01 11:27:37",40.8103,17.5,35.8,55.0,999.9
3669,"2026-05-01 11:32:38",40.8073,17.9,35.9,61.0,999.9
3670,"2026-05-01 11:37:38",40.8163,17.4,35.8,45.0,999.8
3671,"2026-05-01 11:42:37",40.8354,17.1,35.7,40.0,999.8
3672,"2026-05-01 11:47:37",40.8309,18.2,35.7,45.0,999.8
3673,"2026-05-01 11:52:37",40.8025,18.1,35.6,47.0,999.8
3674,"2026-05-01 11:57:38",40.7615,18.6,35.6,48.0,999.8
3675,"2026-05-01 12:02:37",40.7197,18.2,35.5,41.0,999.7
3676,"2026-05-01 12:07:38",40.6495,19.6,35.5,56.0,999.7
3677,"2026-05-01 12:12:37",40.6034,18.4,35.5,49.0,999.7
3678,"2026-05-01 12:17:37",40.6326,19.7,35.3,52.0,999.6
3679,"2026-05-01 12:22:37",40.6092,18.7,35.2,43.0,999.6
3680,"2026-05-01 12:27:37",40.6215,19.1,35.3,45.0,999.6
3681,"2026-05-01 12:32:37",40.6318,18.3,35.3,44.0,999.6
3682,"2026-05-01 12:37:38",40.6436,18.5,35.4,50.0,999.5
3683,"2026-05-01 12:42:38",40.672,18.9,35.4,49.0,999.4
3684,"2026-05-01 12:47:38",40.7069,18.8,35.5,53.0,999.5
3685,"2026-05-01 12:52:38",40.728,19.2,35.4,33.0,999.4
3686,"2026-05-01 12:57:38",40.7135,18.8,35.4,25.0,999.3
3687,"2026-05-01 13:02:37",40.7324,18.8,35.5,47.0,999.3
3688,"2026-05-01 13:07:38",40.7667,19.4,35.4,50.0,999.3
3689,"2026-05-01 13:12:37",40.7784,19.6,35.4,27.0,999.2
3690,"2026-05-01 13:17:38",40.7975,19.4,35.3,24.0,999.2
3691,"2026-05-01 13:22:38",40.8233,20.4,35.4,38.0,999.2
3692,"2026-05-01 13:27:38",40.8446,20.2,35.5,47.0,999.0
3693,"2026-05-01 13:32:37",40.8669,20.8,35.4,38.0,999.1
3694,"2026-05-01 13:37:38",40.887,21.4,35.4,46.0,999.0
3695,"2026-05-01 13:42:38",40.8985,20.9,35.4,50.0,999.0
3696,"2026-05-01 13:47:38",40.9145,20.7,35.5,49.0,998.9
3697,"2026-05-01 13:52:37",40.9256,21.7,35.5,42.0,998.8
3698,"2026-05-01 13:57:37",40.9408,20.3,35.6,45.0,998.7
3699,"2026-05-01 14:02:37",40.971,20.3,35.6,44.0,998.6
3700,"2026-05-01 14:07:37",40.9684,20.8,35.5,31.0,998.7
3701,"2026-05-01 14:12:37",40.9844,20.9,35.6,45.0,998.6
3702,"2026-05-01 14:17:38",41.0079,20.7,35.6,45.0,998.5
3703,"2026-05-01 14:22:38",41.029,20.8,35.6,51.0,998.4
3704,"2026-05-01 14:27:38",41.0778,20.1,35.6,45.0,998.3
3705,"2026-05-01 14:32:38",41.0737,20.7,35.6,40.0,998.3
3706,"2026-05-01 14:37:38",41.0928,20.3,35.6,42.0,998.2
3707,"2026-05-01 14:42:38",41.163,19.6,35.5,34.0,998.1
3708,"2026-05-01 14:47:38",41.1866,20.7,35.5,33.0,998.2
3709,"2026-05-01 14:52:38",41.2089,20.8,35.7,50.0,998.0
3710,"2026-05-01 14:57:38",41.2131,20.8,35.5,23.0,997.9
3711,"2026-05-01 15:02:38",41.2319,20.3,35.5,27.0,997.8
3712,"2026-05-01 15:07:38",41.2211,21.4,35.5,28.0,997.7
3713,"2026-05-01 15:12:38",41.2119,21.1,35.5,32.0,997.6
3714,"2026-05-01 15:17:37",41.2131,21.9,35.5,45.0,997.5
3715,"2026-05-01 15:22:38",41.2128,21.9,35.6,50.0,997.6
3716,"2026-05-01 15:27:38",41.2092,21.6,35.5,28.0,997.4
3717,"2026-05-01 15:32:38",41.2184,22.6,35.6,46.0,997.3
3718,"2026-05-01 15:37:38",41.2184,20.8,35.6,21.0,997.3
3719,"2026-05-01 15:42:38",41.2435,21.2,35.7,46.0,997.3
3720,"2026-05-01 15:47:38",41.2533,20.5,35.6,33.0,997.2
3721,"2026-05-01 15:52:38",41.2718,20.8,35.7,49.0,997.2
3722,"2026-05-01 15:57:38",41.2901,21.3,35.7,31.0,997.2
3723,"2026-05-01 16:02:38",41.3125,20.5,35.7,48.0,997.2
3724,"2026-05-01 16:07:38",41.3203,20.8,35.6,35.0,997.0
3725,"2026-05-01 16:12:38",41.3428,21.3,35.7,50.0,997.1
3726,"2026-05-01 16:17:38",41.3461,21.3,35.7,43.0,997.1
3727,"2026-05-01 16:22:38",41.3825,20.3,35.7,34.0,997.1
3728,"2026-05-01 16:27:38",41.4097,20.6,35.8,50.0,997.1
3729,"2026-05-01 16:32:38",41.4235,20.8,35.8,53.0,997.0
3730,"2026-05-01 16:37:38",41.4209,22.8,35.8,47.0,997.0
3731,"2026-05-01 16:42:38",41.4035,23.5,35.8,51.0,996.9
3732,"2026-05-01 16:47:38",41.4005,23.6,35.7,47.0,996.9
3733,"2026-05-01 16:52:38",41.3955,24.3,35.7,49.0,996.9
3734,"2026-05-01 16:57:38",41.3979,23.2,35.7,43.0,996.8
3735,"2026-05-01 17:02:37",41.4084,22.0,35.7,37.0,996.8
3736,"2026-05-01 17:07:38",41.4039,22.6,35.6,30.0,996.8
3737,"2026-05-01 17:12:39",41.3963,23.1,35.6,33.0,996.9
3738,"2026-05-01 17:17:38",41.4059,22.6,35.6,34.0,996.8
3739,"2026-05-01 17:22:38",41.4326,23.2,35.7,54.0,996.9
3740,"2026-05-01 17:27:38",41.4433,22.9,35.8,46.0,996.8
3741,"2026-05-01 17:32:38",41.4584,23.2,35.8,44.0,996.8
3742,"2026-05-01 17:37:38",41.4729,22.6,35.8,44.0,996.7
3743,"2026-05-01 17:42:38",41.4963,22.9,35.8,44.0,996.7
3744,"2026-05-01 17:47:38",41.5182,22.6,35.8,44.0,996.7
3745,"2026-05-01 17:52:38",41.5417,22.0,35.8,46.0,996.7
3746,"2026-05-01 17:57:38",41.5747,22.4,35.8,46.0,996.7
3747,"2026-05-01 18:02:38",41.6044,22.1,35.8,40.0,996.6
3748,"2026-05-01 18:07:37",41.622,21.9,35.7,42.0,996.6
3749,"2026-05-01 18:12:38",41.6542,22.0,35.7,41.0,996.6
3750,"2026-05-01 18:17:38",41.6768,21.6,35.7,47.0,996.6
3751,"2026-05-01 18:22:38",41.6987,21.8,35.7,42.0,996.6
3752,"2026-05-01 18:27:38",41.7258,21.6,35.7,45.0,996.6
3753,"2026-05-01 18:32:38",41.7412,20.9,35.8,46.0,996.5
3754,"2026-05-01 18:37:38",41.7635,20.4,35.7,49.0,996.5
3755,"2026-05-01 18:42:38",41.7718,19.4,35.8,45.0,996.5
3756,"2026-05-01 18:47:38",41.7933,19.1,35.7,48.0,996.5
3757,"2026-05-01 18:52:38",41.7987,18.7,35.7,40.0,996.5
3758,"2026-05-01 18:57:38",41.8021,18.2,35.7,35.0,996.5
3759,"2026-05-01 19:02:38",41.8091,18.1,35.7,48.0,996.4
3760,"2026-05-01 19:07:38",41.8142,17.9,35.7,39.0,996.5
3761,"2026-05-01 19:12:38",41.8206,17.8,35.7,36.0,996.5
3762,"2026-05-01 19:17:38",41.8375,17.6,35.6,40.0,996.4
3763,"2026-05-01 19:22:38",41.8451,17.1,35.6,40.0,996.4
3764,"2026-05-01 19:27:38",41.8552,16.6,35.6,41.0,996.5
3765,"2026-05-01 19:32:38",41.8627,16.2,35.5,45.0,996.5
3766,"2026-05-01 19:37:38",41.8705,16.1,35.5,38.0,996.5
3767,"2026-05-01 19:42:38",41.8759,15.7,35.5,39.0,996.5
3768,"2026-05-01 19:47:38",41.879,15.3,35.5,41.0,996.6
3769,"2026-05-01 19:52:38",41.8833,14.4,35.5,44.0,996.6
3770,"2026-05-01 19:57:38",41.8818,13.9,35.5,48.0,996.6
3771,"2026-05-01 20:02:38",41.8794,13.4,35.5,43.0,996.6
3772,"2026-05-01 20:07:38",42.7445,12.9,35.5,45.0,996.6
3773,"2026-05-01 20:12:38",42.7401,12.4,35.4,48.0,996.6
3774,"2026-05-01 20:17:38",42.7397,12.1,35.4,41.0,996.7
3775,"2026-05-01 20:22:38",42.7255,11.5,35.5,42.0,996.7
3776,"2026-05-01 20:27:38",42.718,11.2,35.5,43.0,996.8
3777,"2026-05-01 20:32:38",42.7133,10.9,35.5,43.0,996.8
3778,"2026-05-01 20:37:38",42.7079,10.5,35.5,44.0,996.8
3779,"2026-05-01 20:42:38",42.7018,10.2,35.4,44.0,996.9
3780,"2026-05-01 20:47:38",42.6955,9.9,35.4,48.0,996.9
3781,"2026-05-01 20:52:38",42.6902,9.5,35.4,43.0,996.9
3782,"2026-05-01 20:57:37",42.686,9.2,35.4,46.0,997.0
3783,"2026-05-01 21:02:37",42.6796,8.9,35.4,46.0,996.9
3784,"2026-05-01 21:07:38",42.6748,8.5,35.4,49.0,997.0
3785,"2026-05-01 21:12:38",42.671,8.3,35.4,50.0,997.1
3786,"2026-05-01 21:17:38",42.6658,8.3,35.4,46.0,997.1
3787,"2026-05-01 21:22:38",42.6628,8.0,35.4,47.0,997.1
3788,"2026-05-01 21:27:38",42.6583,7.8,35.4,43.0,997.1
3789,"2026-05-01 21:32:38",42.6549,7.6,35.3,46.0,997.1
3790,"2026-05-01 21:37:38",42.6525,7.4,35.3,42.0,997.1
3791,"2026-05-01 21:42:38",42.6481,7.5,35.4,45.0,997.1
3792,"2026-05-01 21:47:38",42.6436,7.1,35.3,48.0,997.2
3793,"2026-05-01 21:52:38",42.6405,7.1,35.3,45.0,997.2
3794,"2026-05-01 21:57:38",42.6374,6.6,35.3,46.0,997.2
3795,"2026-05-01 22:02:38",42.6346,6.6,35.3,42.0,997.1
3796,"2026-05-01 22:07:37",42.6324,6.4,35.4,54.0,997.2
3797,"2026-05-01 22:12:38",42.6288,6.4,35.4,45.0,997.2
3798,"2026-05-01 22:17:38",42.6263,6.3,35.4,45.0,997.2
3799,"2026-05-01 22:22:37",42.6241,6.1,35.5,46.0,997.2
3800,"2026-05-01 22:27:37",42.6221,5.9,35.4,48.0,997.2
3801,"2026-05-01 22:32:38",42.6186,5.8,35.3,56.0,997.2
3802,"2026-05-01 22:37:38",42.6153,5.8,35.4,53.0,997.3
3803,"2026-05-01 22:42:38",42.6134,5.8,35.4,47.0,997.3
3804,"2026-05-01 22:47:37",42.6094,5.5,35.2,43.0,997.3
3805,"2026-05-01 22:52:37",42.6086,5.4,35.2,47.0,997.3
3806,"2026-05-01 22:57:38",42.6055,5.1,35.3,55.0,997.3
3807,"2026-05-01 23:02:38",42.6025,5.2,35.2,41.0,997.3
3808,"2026-05-01 23:07:38",42.601,5.1,35.2,40.0,997.4
3809,"2026-05-01 23:12:37",42.599,5.1,35.3,51.0,997.3
3810,"2026-05-01 23:17:37",42.5976,5.0,35.2,45.0,997.3
3811,"2026-05-01 23:22:38",42.5961,4.8,35.2,51.0,997.4
3812,"2026-05-01 23:27:37",42.5949,4.7,35.2,41.0,997.5
3813,"2026-05-01 23:32:37",42.5934,4.6,35.2,45.0,997.5
3814,"2026-05-01 23:37:37",42.5904,4.5,35.2,43.0,997.5
3815,"2026-05-01 23:42:37",42.5871,4.4,35.2,49.0,997.5
3816,"2026-05-01 23:47:38",42.585,4.6,35.2,43.0,997.5
3817,"2026-05-01 23:52:38",42.5831,4.4,35.3,51.0,997.5
3818,"2026-05-01 23:57:38",42.5806,4.2,35.3,53.0,997.6
3819,"2026-05-02 00:02:38",42.5789,4.2,35.3,45.0,997.6
3820,"2026-05-02 00:07:37",42.5764,4.5,35.3,39.0,997.6
3821,"2026-05-02 00:12:38",42.5746,4.2,35.3,52.0,997.7
3822,"2026-05-02 00:17:37",42.5733,3.9,35.2,52.0,997.6
3823,"2026-05-02 00:22:37",42.5707,3.8,35.2,52.0,997.6
3824,"2026-05-02 00:27:37",42.5703,3.8,35.2,51.0,997.6
3825,"2026-05-02 00:32:37",42.5683,3.6,35.3,55.0,997.6
3826,"2026-05-02 00:37:37",42.5667,3.6,35.2,44.0,997.6
3827,"2026-05-02 00:42:37",42.5634,4.0,35.2,51.0,997.6
3828,"2026-05-02 00:47:37",42.5614,3.9,35.2,47.0,997.7
3829,"2026-05-02 00:52:37",42.5598,3.6,35.2,44.0,997.6
3830,"2026-05-02 00:57:37",42.5577,3.4,35.2,53.0,997.7
3831,"2026-05-02 01:02:37",42.5554,3.4,35.2,46.0,997.6
3832,"2026-05-02 01:07:37",42.5556,3.6,35.2,47.0,997.6
3833,"2026-05-02 01:12:37",42.5538,3.2,35.2,51.0,997.6
3834,"2026-05-02 01:17:38",42.5531,2.9,35.1,46.0,997.5
3835,"2026-05-02 01:22:37",42.5516,3.1,35.2,58.0,997.6
3836,"2026-05-02 01:27:37",42.5507,2.8,35.1,46.0,997.5
3837,"2026-05-02 01:32:38",42.55,2.8,35.1,51.0,997.6
3838,"2026-05-02 01:37:37",42.5494,2.8,35.1,49.0,997.6
3839,"2026-05-02 01:42:37",42.547,2.6,35.1,40.0,997.6
3840,"2026-05-02 01:47:37",42.5461,2.9,35.1,48.0,997.5
3841,"2026-05-02 01:52:37",42.545,3.0,35.1,50.0,997.6
3842,"2026-05-02 01:57:37",42.543,2.8,35.1,44.0,997.5
3843,"2026-05-02 02:02:37",42.5425,2.6,35.2,41.0,997.5
3844,"2026-05-02 02:07:37",42.5413,2.4,35.1,45.0,997.5
3845,"2026-05-02 02:12:37",42.5407,2.4,35.0,44.0,997.5
3846,"2026-05-02 02:17:37",42.5411,2.3,35.1,42.0,997.4
3847,"2026-05-02 02:27:37",42.5406,2.1,35.1,50.0,997.4
3848,"2026-05-02 02:32:37",42.5394,2.0,35.1,44.0,997.4
3849,"2026-05-02 02:37:37",42.5386,2.2,35.1,43.0,997.3
3850,"2026-05-02 02:42:37",42.5381,2.2,35.1,48.0,997.3
3851,"2026-05-02 02:47:37",42.5372,2.1,35.2,42.0,997.3
3852,"2026-05-02 02:52:37",42.5373,2.1,35.2,54.0,997.3
3853,"2026-05-02 02:57:37",42.5364,1.9,35.2,52.0,997.3
3854,"2026-05-02 03:02:37",42.536,1.7,35.2,44.0,997.3
3855,"2026-05-02 03:07:37",42.5356,1.8,35.1,43.0,997.2
3856,"2026-05-02 03:12:37",42.5345,1.8,35.2,52.0,997.3
3857,"2026-05-02 03:17:37",42.5335,1.9,35.2,52.0,997.2
3858,"2026-05-02 03:22:37",42.5329,2.2,35.3,43.0,997.2
3859,"2026-05-02 03:27:37",42.5322,2.2,35.2,50.0,997.2
3860,"2026-05-02 03:32:37",42.5301,1.7,35.3,46.0,997.2
3861,"2026-05-02 03:37:37",42.5299,1.8,35.3,52.0,997.2
3862,"2026-05-02 03:42:37",42.529,1.4,35.4,45.0,997.3
3863,"2026-05-02 03:47:37",42.5273,1.4,35.3,50.0,997.3
3864,"2026-05-02 03:52:37",42.5268,1.4,35.2,52.0,997.3
3865,"2026-05-02 03:57:37",42.5266,1.3,35.2,49.0,997.3
3866,"2026-05-02 04:02:37",42.5262,1.3,35.2,44.0,997.2
3867,"2026-05-02 04:07:37",42.5236,1.4,35.2,43.0,997.3
3868,"2026-05-02 04:12:37",42.5242,1.3,35.2,45.0,997.3
3869,"2026-05-02 04:17:37",42.522,1.5,35.3,55.0,997.4
3870,"2026-05-02 04:22:37",42.5219,1.4,35.3,47.0,997.4
3871,"2026-05-02 04:27:37",42.5218,1.5,35.3,47.0,997.3
3872,"2026-05-02 04:32:37",42.5214,1.2,35.2,52.0,997.4
3873,"2026-05-02 04:37:37",42.521,0.9,35.2,48.0,997.3
3874,"2026-05-02 04:42:37",42.5201,0.8,35.2,56.0,997.4
3875,"2026-05-02 04:47:37",42.5196,0.8,35.3,53.0,997.4
3876,"2026-05-02 04:52:37",42.5192,0.8,35.2,50.0,997.4
3877,"2026-05-02 04:57:37",42.5195,0.8,35.3,45.0,997.4
3878,"2026-05-02 05:02:37",42.5195,0.9,35.2,50.0,997.4
3879,"2026-05-02 05:07:37",42.5191,0.8,35.2,51.0,997.3
3880,"2026-05-02 05:12:37",42.5189,0.9,35.1,49.0,997.3
3881,"2026-05-02 05:17:37",42.5191,1.2,35.2,44.0,997.3
3882,"2026-05-02 05:22:37",42.519,0.9,35.3,57.0,997.3
3883,"2026-05-02 05:27:37",42.5173,0.6,35.3,45.0,997.3
3884,"2026-05-02 05:32:37",42.5173,0.5,35.2,52.0,997.3
3885,"2026-05-02 05:37:37",42.5225,0.6,35.2,46.0,997.3
3886,"2026-05-02 05:42:37",42.5157,0.7,35.2,48.0,997.4
3887,"2026-05-02 05:47:37",42.5158,0.8,35.1,42.0,997.3
3888,"2026-05-02 05:52:37",42.5154,0.7,35.2,43.0,997.3
3889,"2026-05-02 05:57:37",42.517,0.8,35.2,43.0,997.3
3890,"2026-05-02 06:02:37",42.5177,1.2,35.2,53.0,997.3
3891,"2026-05-02 06:07:37",42.5186,1.8,35.2,44.0,997.3
3892,"2026-05-02 06:12:37",42.5219,1.9,35.2,48.0,997.4
3893,"2026-05-02 06:17:37",42.5252,2.2,35.2,49.0,997.4
3894,"2026-05-02 06:22:37",42.5305,2.7,35.3,51.0,997.3
3895,"2026-05-02 06:27:37",42.5328,3.1,35.2,44.0,997.4
3896,"2026-05-02 06:32:37",42.534,3.6,35.2,49.0,997.4
3897,"2026-05-02 06:37:37",42.5385,4.3,35.3,57.0,997.5
3898,"2026-05-02 06:42:37",42.5412,4.9,35.3,48.0,997.6
3899,"2026-05-02 06:47:37",42.5476,5.1,35.3,48.0,997.6
3900,"2026-05-02 06:52:37",42.5469,5.5,35.2,44.0,997.6
3901,"2026-05-02 06:57:37",42.5499,6.0,35.2,42.0,997.6
